director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,Genre,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Joel Edgerton,297.0,108.0,0.0,458.0,1000.0,43771291.0,Mystery,The Gift ,79909,3215,1.0,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,279.0,English,5000000.0,2015.0,562.0,2.35,15000,High
Jim Hanon,47.0,108.0,2.0,30.0,772.0,11703287.0,Adventure,End of the Spear ,4360,1058,3.0,http://www.imdb.com/title/tt0399862/?ref_=fn_tt_tt_1,148.0,English,10000000.0,2005.0,232.0,2.35,1000,High
Tommy O'Haver,63.0,87.0,13.0,869.0,15000.0,11560259.0,Comedy,Get Over It ,15617,22485,1.0,http://www.imdb.com/title/tt0192071/?ref_=fn_tt_tt_1,180.0,English,22000000.0,2001.0,4000.0,2.35,0,High
Michael Patrick Jann,77.0,97.0,31.0,551.0,4000.0,10561238.0,Comedy,Drop Dead Gorgeous ,27265,6388,0.0,http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1,321.0,English,10000000.0,1999.0,980.0,1.85,0,High
Tim Burton,325.0,106.0,13000.0,309.0,11000.0,14479776.0,Biography,Big Eyes ,55539,12418,3.0,http://www.imdb.com/title/tt1126590/?ref_=fn_tt_tt_1,147.0,English,10000000.0,2014.0,430.0,1.85,20000,High
Peter Berg,100.0,100.0,532.0,711.0,4000.0,9801782.0,Comedy,Very Bad Things ,39331,6046,0.0,http://www.imdb.com/title/tt0124198/?ref_=fn_tt_tt_1,481.0,English,10000000.0,1998.0,796.0,1.85,0,High
Joe Nussbaum,52.0,89.0,18.0,2000.0,7000.0,8070311.0,Comedy,Sleepover ,12706,13626,9.0,http://www.imdb.com/title/tt0368975/?ref_=fn_tt_tt_1,75.0,English,10000000.0,2004.0,2000.0,1.85,0,Medium
Brian De Palma,98.0,114.0,0.0,298.0,537.0,,Mystery,Body Double ,20113,1856,0.0,http://www.imdb.com/title/tt0086984/?ref_=fn_tt_tt_1,178.0,English,10000000.0,1984.0,376.0,1.85,0,High
Jorma Taccone,163.0,95.0,434.0,472.0,1000.0,8460995.0,Action,MacGruber ,35888,2618,3.0,http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1,125.0,English,10000000.0,2010.0,622.0,2.35,0,High
Stephen Frears,137.0,97.0,350.0,250.0,460.0,8111360.0,Crime,Dirty Pretty Things ,34848,1334,1.0,http://www.imdb.com/title/tt0301199/?ref_=fn_tt_tt_1,203.0,English,10000000.0,2002.0,372.0,1.85,0,High
Elizabeth Banks,180.0,94.0,0.0,3000.0,20000.0,8828771.0,Comedy,Movie 43 ,79146,41059,10.0,http://www.imdb.com/title/tt1333125/?ref_=fn_tt_tt_1,352.0,English,6000000.0,2013.0,14000.0,1.85,25000,Medium
Florian Henckel von Donnersmarck,321.0,103.0,207.0,3000.0,40000.0,67631157.0,Action,The Tourist ,176606,55175,0.0,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,374.0,English,100000000.0,2010.0,11000.0,2.35,25000,High
Jeff Lowell,100.0,95.0,4.0,655.0,939.0,7563670.0,Comedy,Over Her Dead Body ,21268,3651,0.0,http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1,53.0,English,10000000.0,2008.0,702.0,2.35,518,Medium
Lorene Scafaria,265.0,101.0,63.0,172.0,7000.0,6619173.0,Adventure,Seeking a Friend for the End of the World ,87203,7747,2.0,http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1,221.0,English,10000000.0,2012.0,353.0,2.35,25000,High
Miguel Arteta,212.0,87.0,44.0,727.0,1000.0,6857503.0,Comedy,Cedar Rapids ,32697,4769,1.0,http://www.imdb.com/title/tt1477837/?ref_=fn_tt_tt_1,85.0,English,,2011.0,939.0,1.85,0,High
Marcus Dunstan,147.0,82.0,87.0,444.0,1000.0,6842058.0,Action,The Collection ,36029,3818,0.0,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,99.0,English,10000000.0,2012.0,581.0,2.35,14000,High
Timothy Björklund,33.0,74.0,0.0,719.0,886.0,6491350.0,Animation,Teacher's Pet ,1231,5139,0.0,http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1,26.0,English,10000000.0,2004.0,808.0,1.85,49,High
Scott Kalvert,38.0,96.0,9.0,934.0,12000.0,6044618.0,Action,Deuces Wild ,6200,26961,1.0,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1,92.0,English,10000000.0,2002.0,11000.0,2.35,398,High
Jason Bateman,126.0,89.0,0.0,322.0,628.0,7764027.0,Comedy,Bad Words ,38459,2061,0.0,http://www.imdb.com/title/tt2170299/?ref_=fn_tt_tt_1,119.0,English,10000000.0,2013.0,497.0,2.35,0,High
David Schwimmer,168.0,100.0,0.0,231.0,427.0,5998971.0,Comedy,"Run, Fatboy, Run ",58509,1022,0.0,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,143.0,English,,2007.0,269.0,2.35,0,High
Allan Arkush,19.0,78.0,13.0,378.0,753.0,,Comedy,Heartbeeps ,1040,2791,0.0,http://www.imdb.com/title/tt0082507/?ref_=fn_tt_tt_1,31.0,English,10000000.0,1981.0,695.0,2.35,425,Medium
Mike Binder,91.0,121.0,57.0,664.0,1000.0,21569041.0,Drama,Black or White ,8058,3745,2.0,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,57.0,English,9000000.0,2014.0,837.0,2.35,0,High
Eric Bross,46.0,85.0,49.0,401.0,719.0,4356743.0,Comedy,On the Line ,3662,2446,2.0,http://www.imdb.com/title/tt0279286/?ref_=fn_tt_tt_1,79.0,English,16000000.0,2001.0,405.0,1.85,0,Medium
Werner Herzog,198.0,120.0,0.0,294.0,23000.0,5484375.0,Adventure,Rescue Dawn ,84641,24270,0.0,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,205.0,English,10000000.0,2006.0,342.0,1.85,0,High
Dan Fogelman,139.0,106.0,102.0,970.0,14000.0,5348317.0,Comedy,Danny Collins ,20810,18712,0.0,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1,100.0,English,10000000.0,2015.0,3000.0,,0,High
Jay Duplass,182.0,83.0,157.0,581.0,2000.0,4244155.0,Comedy,"Jeff, Who Lives at Home ",56005,3374,5.0,http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1,112.0,English,10000000.0,2011.0,616.0,1.85,0,High
Luca Guadagnino,181.0,120.0,64.0,72.0,144.0,5004648.0,Drama,I Am Love ,14031,474,1.0,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1,114.0,Italian,10000000.0,2009.0,110.0,1.85,0,High
John Putch,23.0,111.0,60.0,699.0,823.0,3333823.0,Drama,Atlas Shrugged II: The Strike ,5612,5262,0.0,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1,122.0,English,10000000.0,2012.0,759.0,2.35,0,High
Peter Medak,30.0,100.0,34.0,541.0,10000.0,3275585.0,Action,Romeo Is Bleeding ,10735,13160,1.0,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88.0,English,11500000.0,1993.0,721.0,1.85,561,High
Steven Soderbergh,111.0,89.0,0.0,132.0,402.0,3193102.0,Crime,The Limey ,24412,1335,0.0,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,240.0,English,9000000.0,1999.0,296.0,1.85,944,High
Terence Davies,96.0,135.0,25.0,553.0,902.0,3041803.0,Drama,The House of Mirth ,6377,2735,0.0,http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1,181.0,English,10000000.0,2000.0,576.0,2.35,345,High
Harley Cokeliss,27.0,92.0,4.0,311.0,754.0,3060858.0,Action,Malone ,1768,1891,4.0,http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1,37.0,English,10000000.0,1987.0,324.0,1.85,208,High
Victor Salva,44.0,120.0,108.0,400.0,634.0,1055654.0,Drama,Peaceful Warrior ,20426,2673,1.0,http://www.imdb.com/title/tt0438315/?ref_=fn_tt_tt_1,175.0,English,10000000.0,2006.0,436.0,2.35,0,High
Tom Brady,49.0,97.0,105.0,269.0,982.0,2331318.0,Comedy,Bucky Larson: Born to Be a Star ,9541,2603,1.0,http://www.imdb.com/title/tt1411664/?ref_=fn_tt_tt_1,64.0,English,10000000.0,2011.0,503.0,1.85,0,Low
Spike Lee,57.0,135.0,0.0,851.0,1000.0,2185266.0,Comedy,Bamboozled ,8720,4266,0.0,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,186.0,English,10000000.0,2000.0,975.0,1.85,1000,High
Jason Zada,185.0,93.0,4.0,4.0,533.0,26583369.0,Horror,The Forest ,20837,578,1.0,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1,127.0,English,10000000.0,2016.0,35.0,1.85,10000,Medium
Franklin J. Schaffner,2.0,118.0,76.0,249.0,902.0,800000.0,Adventure,Sphinx ,892,2079,0.0,http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1,21.0,English,14000000.0,1981.0,488.0,2.35,106,Medium
Noah Baumbach,270.0,97.0,387.0,64.0,6000.0,7574066.0,Comedy,While We're Young ,30325,6322,2.0,http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1,96.0,English,10000000.0,2014.0,139.0,1.85,0,High
Chris Weitz,94.0,98.0,129.0,221.0,749.0,1754319.0,Drama,A Better Life ,13174,2214,0.0,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,81.0,English,10000000.0,2011.0,252.0,1.85,0,High
David Cronenberg,157.0,98.0,0.0,258.0,530.0,1641788.0,Drama,Spider ,30096,1381,0.0,http://www.imdb.com/title/tt0278731/?ref_=fn_tt_tt_1,213.0,English,8000000.0,2002.0,387.0,1.78,0,High
Eric Blakeney,49.0,101.0,3.0,826.0,14000.0,1631839.0,Comedy,Gun Shy ,5936,17665,0.0,http://www.imdb.com/title/tt0171356/?ref_=fn_tt_tt_1,91.0,English,10000000.0,2000.0,1000.0,1.85,242,High
Douglas McGrath,80.0,132.0,41.0,1000.0,16000.0,1309849.0,Drama,Nicholas Nickleby ,9395,29177,1.0,http://www.imdb.com/title/tt0309912/?ref_=fn_tt_tt_1,103.0,English,10000000.0,2002.0,11000.0,2.35,0,High
Ariel Vromen,221.0,106.0,34.0,683.0,11000.0,1939441.0,Biography,The Iceman ,55567,23187,1.0,http://www.imdb.com/title/tt1491044/?ref_=fn_tt_tt_1,144.0,English,10000000.0,2012.0,11000.0,1.85,20000,High
Rakesh Roshan,20.0,168.0,53.0,45.0,307.0,,Action,Krrish ,12411,616,0.0,http://www.imdb.com/title/tt0432637/?ref_=fn_tt_tt_1,110.0,Hindi,10000000.0,2006.0,200.0,2.35,533,High
John Waters,90.0,87.0,0.0,503.0,975.0,1276984.0,Comedy,Cecil B. DeMented ,11403,3059,2.0,http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1,150.0,English,10000000.0,2000.0,537.0,1.85,795,High
William Friedkin,376.0,98.0,607.0,251.0,11000.0,1987762.0,Crime,Killer Joe ,59297,11853,0.0,http://www.imdb.com/title/tt1726669/?ref_=fn_tt_tt_1,216.0,English,11000000.0,2011.0,414.0,1.85,12000,High
Derrick Borte,144.0,96.0,17.0,688.0,2000.0,1474508.0,Comedy,The Joneses ,33473,4607,4.0,http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1,88.0,English,5000000.0,2009.0,989.0,2.35,0,High
Richard Kwietniowski,82.0,104.0,23.0,232.0,22000.0,1011054.0,Crime,Owning Mahowny ,10585,23513,1.0,http://www.imdb.com/title/tt0285861/?ref_=fn_tt_tt_1,83.0,English,10000000.0,2003.0,893.0,2.35,0,High
Bob Odenkirk,51.0,93.0,0.0,622.0,966.0,900926.0,Comedy,The Brothers Solomon ,9517,3307,2.0,http://www.imdb.com/title/tt0784972/?ref_=fn_tt_tt_1,46.0,English,10000000.0,2007.0,799.0,1.85,319,Medium
Kar-Wai Wong,192.0,95.0,0.0,20.0,20000.0,866778.0,Drama,My Blueberry Nights ,44208,20364,3.0,http://www.imdb.com/title/tt0765120/?ref_=fn_tt_tt_1,117.0,English,10000000.0,2007.0,329.0,2.35,0,High
John Turturro,36.0,119.0,0.0,54.0,816.0,836641.0,Drama,Illuminata ,1402,1585,0.0,http://www.imdb.com/title/tt0120709/?ref_=fn_tt_tt_1,40.0,English,,1998.0,623.0,1.85,74,High
Guy Ritchie,71.0,89.0,0.0,119.0,990.0,598645.0,Comedy,Swept Away ,13145,2006,0.0,http://www.imdb.com/title/tt0291502/?ref_=fn_tt_tt_1,215.0,English,10000000.0,2002.0,711.0,1.85,725,Medium
Joshua Seftel,79.0,107.0,0.0,91.0,603.0,578527.0,Action,"War, Inc. ",20008,988,3.0,http://www.imdb.com/title/tt0884224/?ref_=fn_tt_tt_1,112.0,English,10000000.0,2008.0,175.0,1.78,883,High
Stephen Chow,246.0,85.0,0.0,51.0,478.0,488872.0,Action,Shaolin Soccer ,56923,700,2.0,http://www.imdb.com/title/tt0286112/?ref_=fn_tt_tt_1,243.0,Cantonese,10000000.0,2001.0,83.0,1.85,0,High
Vincent Gallo,115.0,93.0,787.0,0.0,787.0,365734.0,Drama,The Brown Bunny ,11487,883,0.0,http://www.imdb.com/title/tt0330099/?ref_=fn_tt_tt_1,226.0,English,10000000.0,2003.0,96.0,1.66,952,Medium
Claude Chabrol,34.0,101.0,324.0,28.0,678.0,231417.0,Comedy,The Swindle ,1649,1256,0.0,http://www.imdb.com/title/tt0120018/?ref_=fn_tt_tt_1,21.0,French,60000000.0,1997.0,541.0,1.66,33,High
Jon Stewart,129.0,103.0,593.0,241.0,374.0,3093491.0,Biography,Rosewater ,8307,1283,0.0,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,37.0,English,5000000.0,2014.0,362.0,1.85,5000,High
Bigas Luna,22.0,101.0,163.0,34.0,837.0,244465.0,Drama,The Chambermaid on the Titanic ,1135,1019,1.0,http://www.imdb.com/title/tt0129923/?ref_=fn_tt_tt_1,14.0,French,,1997.0,130.0,2.35,85,High
Ralph Fiennes,196.0,123.0,0.0,131.0,18000.0,756452.0,Drama,Coriolanus ,27009,18652,0.0,http://www.imdb.com/title/tt1372686/?ref_=fn_tt_tt_1,118.0,English,,2011.0,451.0,2.35,12000,High
Dan Harris,73.0,111.0,24.0,83.0,374.0,228524.0,Comedy,Imaginary Heroes ,8708,768,2.0,http://www.imdb.com/title/tt0373024/?ref_=fn_tt_tt_1,56.0,English,4000000.0,2004.0,181.0,2.35,345,High
Mel Smith,43.0,86.0,302.0,428.0,893.0,226792.0,Action,High Heels and Low Lifes ,3080,3049,2.0,http://www.imdb.com/title/tt0253126/?ref_=fn_tt_tt_1,44.0,English,10000000.0,2001.0,798.0,1.85,117,High
Bobcat Goldthwait,129.0,99.0,800.0,334.0,49000.0,221210.0,Comedy,World's Greatest Dad ,31964,50542,1.0,http://www.imdb.com/title/tt1262981/?ref_=fn_tt_tt_1,129.0,English,,2009.0,640.0,1.85,0,High
Christopher Smith,200.0,90.0,76.0,345.0,798.0,136432.0,Comedy,Severance ,31890,2217,0.0,http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1,194.0,English,5000000.0,2006.0,769.0,1.85,0,High
Stuart Gordon,79.0,82.0,216.0,885.0,1000.0,131617.0,Drama,Edmond ,9971,5761,1.0,http://www.imdb.com/title/tt0443496/?ref_=fn_tt_tt_1,119.0,English,10000000.0,2005.0,922.0,1.85,661,High
Jake Scott,112.0,110.0,26.0,146.0,17000.0,152857.0,Drama,Welcome to the Rileys ,19979,18236,3.0,http://www.imdb.com/title/tt1183923/?ref_=fn_tt_tt_1,56.0,English,,2010.0,793.0,1.85,0,High
Alan Metter,17.0,83.0,3.0,421.0,16000.0,126247.0,Comedy,Police Academy: Mission to Moscow ,24958,17469,0.0,http://www.imdb.com/title/tt0110857/?ref_=fn_tt_tt_1,103.0,English,6200000.0,1994.0,542.0,1.85,321,Low
Jeb Stuart,20.0,128.0,11.0,553.0,665.0,82739.0,Drama,Blood Done Sign My Name ,465,4579,0.0,http://www.imdb.com/title/tt1210039/?ref_=fn_tt_tt_1,3.0,English,,2010.0,664.0,2.35,503,High
Rafa Lara,12.0,125.0,21.0,36.0,78.0,169379.0,Drama,"Cinco de Mayo, La Batalla ",683,221,1.0,http://www.imdb.com/title/tt2553908/?ref_=fn_tt_tt_1,3.0,Spanish,10000000.0,2013.0,61.0,,874,High
Michael Radford,59.0,97.0,53.0,499.0,962.0,,Comedy,Elsa & Fred ,2041,3465,0.0,http://www.imdb.com/title/tt2113659/?ref_=fn_tt_tt_1,18.0,English,10000000.0,2014.0,545.0,2.35,0,High
Arthur Hiller,29.0,86.0,71.0,385.0,795.0,15447.0,Comedy,An Alan Smithee Film: Burn Hollywood Burn ,2971,2655,0.0,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1,85.0,English,10000000.0,1997.0,474.0,1.85,89,Medium
Michael Meredith,23.0,91.0,7.0,875.0,12000.0,19348.0,Comedy,The Open Road ,2941,16118,2.0,http://www.imdb.com/title/tt1007018/?ref_=fn_tt_tt_1,11.0,English,10000000.0,2009.0,3000.0,2.35,370,High
Julio DePietro,22.0,90.0,0.0,617.0,806.0,100503.0,Comedy,The Good Guy ,7759,3124,2.0,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1,20.0,English,8000000.0,2009.0,690.0,1.85,1000,High
Katherine Dieckmann,43.0,90.0,8.0,495.0,1000.0,92900.0,Comedy,Motherhood ,3662,3146,1.0,http://www.imdb.com/title/tt1220220/?ref_=fn_tt_tt_1,23.0,English,5000000.0,2009.0,893.0,1.85,546,Medium
William Dear,16.0,94.0,50.0,422.0,835.0,140987.0,Drama,Free Style ,361,2519,3.0,http://www.imdb.com/title/tt1128071/?ref_=fn_tt_tt_1,4.0,English,,2008.0,632.0,1.85,58,Medium
Kim Farrant,84.0,112.0,93.0,51.0,147.0,,Drama,Strangerland ,5637,285,0.0,http://www.imdb.com/title/tt2325977/?ref_=fn_tt_tt_1,57.0,English,10000000.0,2015.0,52.0,2.39,0,Medium
Marcus Raboy,4.0,85.0,7.0,240.0,706.0,,Comedy,The Janky Promoters ,1097,1936,2.0,http://www.imdb.com/title/tt1210071/?ref_=fn_tt_tt_1,10.0,English,,2009.0,405.0,1.85,402,Medium
Scott Marshall,20.0,93.0,7.0,611.0,906.0,5561.0,Comedy,Blonde Ambition ,4995,4725,1.0,http://www.imdb.com/title/tt0887719/?ref_=fn_tt_tt_1,34.0,English,10000000.0,2007.0,848.0,1.85,160,Medium
Álex de la Iglesia,71.0,104.0,275.0,102.0,439.0,3607.0,Crime,The Oxford Murders ,22753,940,4.0,http://www.imdb.com/title/tt0488604/?ref_=fn_tt_tt_1,94.0,English,10000000.0,2008.0,161.0,2.35,0,High
Andrew Traucki,102.0,94.0,10.0,72.0,122.0,,Horror,The Reef ,11950,375,0.0,http://www.imdb.com/title/tt1320291/?ref_=fn_tt_tt_1,89.0,English,,2010.0,109.0,2.35,0,High
Michael Clancy,27.0,85.0,0.0,742.0,11000.0,70527.0,Comedy,Eulogy ,7690,14656,6.0,http://www.imdb.com/title/tt0349416/?ref_=fn_tt_tt_1,68.0,English,6500000.0,2004.0,826.0,1.85,376,High
Patrick Lussier,62.0,99.0,71.0,126.0,298.0,,Drama,White Noise 2: The Light ,11285,934,0.0,http://www.imdb.com/title/tt0496436/?ref_=fn_tt_tt_1,82.0,English,10000000.0,2007.0,258.0,2.35,509,High
Robert Adetuyi,5.0,91.0,8.0,111.0,485.0,,Drama,You Got Served: Beat the World ,1642,964,0.0,http://www.imdb.com/title/tt1568139/?ref_=fn_tt_tt_1,11.0,English,10000000.0,2011.0,152.0,2.35,0,Medium
Kari Skogland,76.0,117.0,13.0,415.0,5000.0,,Drama,Fifty Dead Men Walking ,9585,7637,1.0,http://www.imdb.com/title/tt1097643/?ref_=fn_tt_tt_1,38.0,English,6000000.0,2008.0,2000.0,2.35,0,High
Taedong Park,8.0,85.0,0.0,196.0,1000.0,,Adventure,Jungle Shuffle ,162,2259,0.0,http://www.imdb.com/title/tt2722786/?ref_=fn_tt_tt_1,2.0,English,10000000.0,2014.0,618.0,,186,Medium
Paul Schrader,75.0,106.0,261.0,520.0,30000.0,,Drama,Adam Resurrected ,3075,31325,2.0,http://www.imdb.com/title/tt0479341/?ref_=fn_tt_tt_1,31.0,English,10000000.0,2008.0,744.0,2.35,589,High
Benedikt Erlingsson,66.0,81.0,4.0,5.0,63.0,11835.0,Comedy,Of Horses and Men ,1920,81,0.0,http://www.imdb.com/title/tt3074732/?ref_=fn_tt_tt_1,7.0,Icelandic,10000000.0,2013.0,10.0,2.35,1000,High
Gurinder Chadha,31.0,100.0,98.0,95.0,1000.0,,Comedy,It's a Wonderful Afterlife ,1250,2227,1.0,http://www.imdb.com/title/tt1319716/?ref_=fn_tt_tt_1,16.0,English,10000000.0,2010.0,891.0,2.35,695,Medium
Jason Connery,32.0,90.0,110.0,711.0,1000.0,,Action,The Devil's Tomb ,5715,3937,4.0,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1,60.0,English,10000000.0,2009.0,898.0,1.85,486,Medium
Vic Sarin,17.0,116.0,24.0,46.0,183.0,,Drama,Partition ,2223,428,2.0,http://www.imdb.com/title/tt0213985/?ref_=fn_tt_tt_1,27.0,English,10000000.0,2007.0,136.0,2.35,746,High
Jim Issa,4.0,84.0,5.0,482.0,670.0,,Comedy,Good Intentions ,553,2739,5.0,http://www.imdb.com/title/tt1070781/?ref_=fn_tt_tt_1,3.0,English,10000000.0,2010.0,608.0,,119,Medium
Jee-woon Kim,152.0,135.0,419.0,7.0,398.0,128486.0,Action,"The Good, the Bad, the Weird ",26156,569,0.0,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1,74.0,Korean,10000000.0,2008.0,149.0,2.35,0,High
Douglas Aarniokoski,129.0,84.0,36.0,899.0,1000.0,,Horror,Nurse 3D ,7286,4686,0.0,http://www.imdb.com/title/tt1913166/?ref_=fn_tt_tt_1,75.0,English,10000000.0,2013.0,948.0,2.35,0,Medium
William Phillips,15.0,89.0,3.0,499.0,764.0,,Action,Gunless ,3015,2876,1.0,http://www.imdb.com/title/tt1376195/?ref_=fn_tt_tt_1,27.0,English,10000000.0,2010.0,716.0,2.35,850,High
Greg Mottola,248.0,107.0,99.0,452.0,17000.0,16025394.0,Comedy,Adventureland ,131180,18983,6.0,http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1,220.0,English,,2009.0,985.0,1.85,0,High
Andy Garcia,52.0,144.0,0.0,195.0,786.0,2483955.0,Drama,The Lost City ,8369,1674,0.0,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1,165.0,English,9600000.0,2005.0,228.0,1.85,957,High
Steve Carr,55.0,98.0,41.0,525.0,723.0,57176582.0,Comedy,Next Friday ,27492,3939,1.0,http://www.imdb.com/title/tt0195945/?ref_=fn_tt_tt_1,84.0,English,9500000.0,2000.0,706.0,1.85,0,High
Sarik Andreasyan,30.0,94.0,9.0,262.0,4000.0,,Action,American Heist ,12372,9432,1.0,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,42.0,English,10000000.0,2014.0,4000.0,,0,Medium
Lewis Gilbert,130.0,117.0,43.0,244.0,742.0,43100000.0,Action,You Only Live Twice ,75280,2127,0.0,http://www.imdb.com/title/tt0062512/?ref_=fn_tt_tt_1,267.0,English,9500000.0,1967.0,462.0,2.35,0,High
Julian Gilbey,29.0,102.0,7.0,1000.0,31000.0,,Action,Plastic ,5865,35634,7.0,http://www.imdb.com/title/tt2556874/?ref_=fn_tt_tt_1,12.0,English,10000000.0,2014.0,1000.0,,1000,High
Gary Sherman,66.0,98.0,17.0,770.0,1000.0,14114488.0,Horror,Poltergeist III ,13190,3827,0.0,http://www.imdb.com/title/tt0095889/?ref_=fn_tt_tt_1,114.0,English,10500000.0,1988.0,887.0,1.85,616,Medium
Valeri Milev,18.0,88.0,6.0,200.0,557.0,,Action,Re-Kill ,1763,1702,0.0,http://www.imdb.com/title/tt1612319/?ref_=fn_tt_tt_1,26.0,English,9500000.0,2015.0,290.0,1.78,898,Medium
Gerald Potterton,62.0,90.0,0.0,123.0,187.0,,Adventure,Heavy Metal ,23516,646,0.0,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,147.0,English,9300000.0,1981.0,176.0,1.37,0,High
Jared Hess,106.0,89.0,100.0,327.0,33000.0,113155.0,Adventure,Gentlemen Broncos ,9006,34398,7.0,http://www.imdb.com/title/tt1161418/?ref_=fn_tt_tt_1,54.0,English,,2009.0,947.0,,0,High
David Hackl,48.0,94.0,43.0,129.0,826.0,,Action,Into the Grizzly Maze ,4486,1586,4.0,http://www.imdb.com/title/tt1694021/?ref_=fn_tt_tt_1,38.0,English,10000000.0,2015.0,476.0,1.85,0,Medium
Anurag Basu,41.0,90.0,116.0,303.0,594.0,1602466.0,Action,Kites ,9673,1836,0.0,http://www.imdb.com/title/tt1198101/?ref_=fn_tt_tt_1,106.0,English,600000000.0,2010.0,412.0,,0,High
Lars von Trier,439.0,130.0,3000.0,844.0,10000.0,3029870.0,Drama,Melancholia ,128729,15835,1.0,http://www.imdb.com/title/tt1527186/?ref_=fn_tt_tt_1,551.0,English,7400000.0,2011.0,4000.0,2.35,50000,High
Yash Chopra,50.0,176.0,147.0,1000.0,8000.0,3047539.0,Drama,Jab Tak Hai Jaan ,42296,13762,4.0,http://www.imdb.com/title/tt2176013/?ref_=fn_tt_tt_1,286.0,Hindi,7217600.0,2012.0,3000.0,2.35,12000,High
Floria Sigismondi,259.0,106.0,50.0,741.0,17000.0,3571735.0,Biography,The Runaways ,39260,21711,2.0,http://www.imdb.com/title/tt1017451/?ref_=fn_tt_tt_1,129.0,English,10000000.0,2010.0,908.0,2.35,0,High
Terence Young,129.0,130.0,92.0,177.0,244.0,63600000.0,Action,Thunderball ,82073,1164,1.0,http://www.imdb.com/title/tt0059800/?ref_=fn_tt_tt_1,275.0,English,9000000.0,1965.0,189.0,2.35,0,High
Joseph Kahn,115.0,93.0,33.0,123.0,14000.0,,Comedy,Detention ,12520,15014,2.0,http://www.imdb.com/title/tt1701990/?ref_=fn_tt_tt_1,76.0,English,10000000.0,2011.0,383.0,2.35,0,High
Ferzan Ozpetek,81.0,110.0,798.0,16.0,580.0,,Comedy,Loose Cannons ,8667,662,9.0,http://www.imdb.com/title/tt1405810/?ref_=fn_tt_tt_1,29.0,Italian,,2010.0,26.0,2.35,0,High
F. Gary Gray,29.0,123.0,473.0,685.0,890.0,36049108.0,Action,Set It Off ,10139,3661,4.0,http://www.imdb.com/title/tt0117603/?ref_=fn_tt_tt_1,70.0,English,9000000.0,1996.0,851.0,2.35,0,High
Malcolm D. Lee,32.0,120.0,92.0,862.0,1000.0,34074895.0,Comedy,The Best Man ,6525,5420,6.0,http://www.imdb.com/title/tt0168501/?ref_=fn_tt_tt_1,79.0,English,9000000.0,1999.0,886.0,1.85,0,High
Tom Holland,142.0,87.0,85.0,118.0,311.0,33244684.0,Fantasy,Child's Play ,62038,760,0.0,http://www.imdb.com/title/tt0094862/?ref_=fn_tt_tt_1,281.0,English,9000000.0,1988.0,189.0,1.85,0,High
James DeMonaco,285.0,103.0,65.0,908.0,2000.0,71519230.0,Action,The Purge: Anarchy ,92364,6807,0.0,http://www.imdb.com/title/tt2975578/?ref_=fn_tt_tt_1,244.0,English,9000000.0,2014.0,971.0,2.35,15000,High
